"epoch","cost"
1,0.14809652129044323
2,0.13185368221444604
3,0.13061683465782292
4,0.130303193104226
5,0.13020956799602618
6,0.13019241536151904
7,0.13018795372980418
8,0.13018588686260904
9,0.13018466430798128
10,0.1301838092676394
11,0.13018321766767324
12,0.13018283130672179
13,0.1301825900395344
14,0.1301824436501332
15,0.13018235542120546
16,0.1301823008856396
17,0.13018226499265612
18,0.1301822390602602
19,0.13018221828249896
20,0.1301822000154607
21,0.13018218275316315
22,0.13018216559027826
23,0.13018214797212832
24,0.13018212958609102
25,0.13018211030768856
26,0.130182090159803
27,0.13018206927130677
28,0.13018204783504997
29,0.13018202606965196
30,0.13018200418912182
31,0.13018198238222073
32,0.13018196080130226
33,0.13018193955894394
34,0.1301819187300749
35,0.13018189835735744
36,0.13018187845796278
37,0.13018185903046878
38,0.13018184006103936
39,0.13018182152853489
40,0.13018180340842708
41,0.13018178567560484
42,0.13018176830622297
43,0.13018175127878412
44,0.13018173457464977
45,0.1301817181781402
46,0.13018170207636537
47,0.13018168625889653
48,0.13018167071736053
49,0.13018165544502044
50,0.13018164043637132
51,0.1301816256867948
52,0.1301816111922509
53,0.13018159694905979
54,0.13018158295372115
55,0.1301815692027891
56,0.1301815556928068
57,0.13018154242024885
58,0.1301815293815163
59,0.1301815165729293
60,0.13018150399075182
61,0.1301814916311954
62,0.1301814794904529
63,0.13018146756471563
64,0.1301814558501939
65,0.13018144434312792
66,0.13018143303981125
67,0.13018142193658666
68,0.13018141102986605
69,0.1301814003161241
70,0.13018138979190683
71,0.130181379453826
72,0.13018136929856247
73,0.13018135932286362
74,0.1301813495235416
75,0.13018133989746772
76,0.13018133044157498
77,0.13018132115285377
78,0.13018131202834674
79,0.13018130306515435
80,0.13018129426042685
81,0.1301812856113656
82,0.13018127711521899
83,0.1301812687692882
84,0.13018126057091864
85,0.13018125251750323
86,0.13018124460647934
87,0.13018123683533198
88,0.1301812292015863
89,0.13018122170281518
90,0.1301812143366314
91,0.1301812071006903
92,0.13018119999269
93,0.13018119301036624
94,0.1301811861514991
95,0.1301811794139052
96,0.13018117279543817
97,0.13018116629399432
98,0.130181159907502
99,0.13018115363393087
100,0.13018114747128237
